Days_Count,population,Area,Density,count
1,1,0,2.0,0
13,1,0,2.0,17
12,1,0,2.0,17
11,1,0,2.0,17
10,1,0,2.0,17
9,1,0,2.0,17
8,1,0,2.0,17
7,1,0,2.0,17
3,1,0,2.0,8
5,1,0,2.0,17
4,1,0,2.0,15
3,1,0,2.0,10
2,1,0,2.0,5
1,1,0,2.0,0
14,1,0,2.0,13
13,1,0,2.0,13
12,1,0,2.0,13
11,1,0,2.0,13
13,1,0,2.0,45
9,1,0,2.0,0
8,1,0,2.0,0
7,1,0,2.0,0
6,1,0,2.0,0
5,1,0,2.0,0
4,1,0,2.0,0
3,1,0,2.0,0
2,1,0,2.0,0
1,1,0,2.0,0
14,1,0,2.0,45
10,1,0,2.0,0
12,1,0,2.0,42
11,1,0,2.0,40
10,1,0,2.0,37
9,1,0,2.0,34
8,1,0,2.0,31
7,1,0,2.0,30
6,1,0,2.0,28
5,1,0,2.0,24
4,1,0,2.0,19
6,1,0,2.0,21
2,1,0,2.0,4
1,1,0,2.0,0
13,1,0,2.0,36
12,1,0,2.0,33
11,1,0,2.0,31
10,1,0,2.0,29
9,1,0,2.0,27
8,1,0,2.0,25
7,1,0,2.0,24
8,1,0,2.0,13
5,1,0,2.0,16
4,1,0,2.0,11
3,1,0,2.0,8
2,1,0,2.0,4
1,1,0,2.0,0
14,1,0,2.0,0
13,1,0,2.0,0
12,1,0,2.0,0
11,1,0,2.0,0
1,1,1,0.6666666666666666,0
5,1,0,2.0,8
4,1,0,2.0,6
8,1,1,0.6666666666666666,41
7,1,1,0.6666666666666666,35
6,1,1,0.6666666666666666,29
5,1,1,0.6666666666666666,21
17,1,1,0.6666666666666666,51
16,1,1,0.6666666666666666,48
22,1,0,2.0,95
2,1,1,0.6666666666666666,4
6,1,0,2.0,12
18,1,1,0.6666666666666666,58
17,1,1,0.6666666666666666,55
16,1,1,0.6666666666666666,50
15,1,1,0.6666666666666666,42
14,1,1,0.6666666666666666,38
13,1,1,0.6666666666666666,33
12,1,1,0.6666666666666666,30
11,1,1,0.6666666666666666,24
18,1,1,0.6666666666666666,71
2,1,1,0.6666666666666666,1
10,1,1,0.6666666666666666,21
9,1,1,0.6666666666666666,20
8,1,1,0.6666666666666666,16
7,1,1,0.6666666666666666,13
6,1,1,0.6666666666666666,10
5,1,1,0.6666666666666666,5
4,1,1,0.6666666666666666,4
8,1,0,2.0,18
3,1,1,0.6666666666666666,2
17,1,1,0.6666666666666666,68
25,1,5,0.2,374
24,1,5,0.2,372
7,1,0,2.0,18
18,1,1,0.6666666666666666,42
17,1,1,0.6666666666666666,38
16,1,1,0.6666666666666666,36
15,1,1,0.6666666666666666,31
14,1,1,0.6666666666666666,29
25,1,5,0.2,257
20,1,7,0.13333333333333333,173
3,1,1,0.6666666666666666,11
6,1,0,2.0,20
18,1,7,0.13333333333333333,172
17,1,7,0.13333333333333333,170
7,1,0,2.0,23
24,1,7,0.13333333333333333,177
23,1,7,0.13333333333333333,176
22,1,7,0.13333333333333333,175
21,1,7,0.13333333333333333,175
4,1,1,0.6666666666666666,13
19,1,7,0.13333333333333333,173
8,1,0,2.0,29
19,1,15,0.06666666666666667,445
18,1,15,0.06666666666666667,444
3,1,0,2.0,4
14,1,1,0.6666666666666666,51
13,1,1,0.6666666666666666,48
19,1,7,0.13333333333333333,182
10,1,0,2.0,35
2,1,0,2.0,6
16,1,1,0.6666666666666666,63
15,1,1,0.6666666666666666,58
1,1,1,0.6666666666666666,0
19,1,1,0.6666666666666666,42
1,1,0,2.0,0
12,1,1,0.6666666666666666,45
11,1,1,0.6666666666666666,45
10,1,1,0.6666666666666666,44
9,1,1,0.6666666666666666,42
9,1,0,2.0,28
3,1,0,2.0,10
26,1,5,0.2,343
25,1,5,0.2,343
24,1,5,0.2,342
23,1,5,0.2,340
22,1,5,0.2,337
4,1,0,2.0,14
5,1,0,2.0,16
20,1,7,0.13333333333333333,424
20,1,15,0.06666666666666667,499
13,1,1,0.6666666666666666,72
12,1,1,0.6666666666666666,66
14,1,0,2.0,51
15,1,0,2.0,53
16,1,0,2.0,54
1,1,0,2.0,0
2,1,0,2.0,0
11,1,1,0.6666666666666666,58
3,1,0,2.0,0
14,1,1,0.6666666666666666,73
15,1,1,0.6666666666666666,42
14,1,1,0.6666666666666666,40
13,1,1,0.6666666666666666,33
12,1,1,0.6666666666666666,28
11,1,1,0.6666666666666666,23
10,1,1,0.6666666666666666,20
9,1,1,0.6666666666666666,17
8,1,1,0.6666666666666666,17
4,1,0,2.0,0
10,1,1,0.6666666666666666,16
17,1,1,0.6666666666666666,49
1,1,0,2.0,0
16,1,1,0.6666666666666666,46
24,1,5,0.2,369
23,1,5,0.2,369
17,1,0,2.0,50
13,1,0,2.0,48
12,1,1,0.6666666666666666,16
11,1,1,0.6666666666666666,16
25,1,5,0.2,369
9,1,1,0.6666666666666666,15
8,1,1,0.6666666666666666,15
7,1,1,0.6666666666666666,14
6,1,1,0.6666666666666666,11
5,1,1,0.6666666666666666,9
4,1,1,0.6666666666666666,9
3,1,1,0.6666666666666666,5
2,1,1,0.6666666666666666,1
1,1,1,0.6666666666666666,0
19,1,0,2.0,89
11,1,1,0.6666666666666666,22
10,1,1,0.6666666666666666,18
9,1,1,0.6666666666666666,14
8,1,1,0.6666666666666666,12
7,1,1,0.6666666666666666,11
6,1,1,0.6666666666666666,9
5,1,1,0.6666666666666666,6
4,1,1,0.6666666666666666,4
3,1,1,0.6666666666666666,2
12,1,1,0.6666666666666666,23
2,1,1,0.6666666666666666,1
20,1,0,2.0,90
1,1,1,0.6666666666666666,0
18,1,1,0.6666666666666666,56
7,1,1,0.6666666666666666,14
6,1,1,0.6666666666666666,14
23,1,5,0.2,369
22,1,5,0.2,365
21,1,0,2.0,93
7,1,0,2.0,0
5,1,1,0.6666666666666666,14
4,1,1,0.6666666666666666,13
3,1,1,0.6666666666666666,7
2,1,1,0.6666666666666666,2
1,1,1,0.6666666666666666,1
13,1,1,0.6666666666666666,16
26,1,5,0.2,368
5,1,0,2.0,0
6,1,0,2.0,0
7,1,0,2.0,13
25,1,5,0.2,368
24,1,5,0.2,367
23,1,5,0.2,364
22,1,5,0.2,359
16,1,0,2.0,48
18,1,0,2.0,87
2,1,1,0.6666666666666666,1
1,1,1,0.6666666666666666,0
13,1,1,0.6666666666666666,26
21,1,7,0.13333333333333333,174
13,1,0,2.0,42
12,1,0,2.0,38
11,1,0,2.0,34
9,1,2,0.4,138
8,1,2,0.4,133
1,1,0,2.0,1
24,1,7,0.13333333333333333,177
20,1,7,0.13333333333333333,193
19,1,7,0.13333333333333333,193
10,1,2,0.4,143
20,1,7,0.13333333333333333,173
19,1,7,0.13333333333333333,173
16,1,2,0.4,121
15,1,2,0.4,121
14,1,2,0.4,120
13,1,2,0.4,118
12,1,2,0.4,112
11,1,2,0.4,105
14,1,0,2.0,54
9,1,2,0.4,73
8,1,2,0.4,70
16,1,0,2.0,44
15,1,0,2.0,58
18,1,7,0.13333333333333333,172
1,1,0,2.0,0
2,1,0,2.0,4
3,1,0,2.0,10
10,1,2,0.4,98
14,1,0,2.0,44
17,1,2,0.4,163
16,1,2,0.4,163
15,1,2,0.4,162
14,1,2,0.4,161
13,1,2,0.4,159
12,1,2,0.4,155
11,1,2,0.4,148
8,1,0,2.0,21
18,1,2,0.4,0
17,1,2,0.4,0
16,1,2,0.4,106
15,1,2,0.4,105
14,1,2,0.4,102
10,1,0,2.0,37
6,1,0,2.0,16
23,1,7,0.13333333333333333,176
7,1,0,2.0,21
9,1,0,2.0,30
22,1,7,0.13333333333333333,174
9,1,0,2.0,26
11,1,0,2.0,40
20,1,7,0.13333333333333333,209
12,1,0,2.0,45
13,1,0,2.0,49
19,1,7,0.13333333333333333,209
10,1,0,2.0,29
6,1,2,0.4,76
9,1,2,0.4,92
8,1,2,0.4,87
13,1,2,0.4,111
2,1,0,2.0,4
4,1,0,2.0,16
7,1,2,0.4,82
5,1,0,2.0,21
6,1,0,2.0,25
10,1,2,0.4,75
17,1,7,0.13333333333333333,170
7,1,0,2.0,26
24,1,7,0.13333333333333333,229
23,1,7,0.13333333333333333,228
3,1,0,2.0,7
4,1,0,2.0,11
5,1,0,2.0,13
8,1,0,2.0,30
7,1,0,2.0,23
5,1,0,2.0,6
14,1,0,2.0,58
15,1,0,2.0,61
16,1,0,2.0,63
4,1,0,2.0,5
3,1,0,2.0,3
6,1,0,2.0,22
2,1,0,2.0,2
6,1,0,2.0,9
8,1,0,2.0,27
10,1,0,2.0,33
11,1,0,2.0,39
12,1,0,2.0,46
9,1,2,0.4,61
13,1,0,2.0,54
20,1,7,0.13333333333333333,213
19,1,7,0.13333333333333333,213
2,1,0,2.0,5
18,1,7,0.13333333333333333,181
17,1,7,0.13333333333333333,180
10,1,0,2.0,37
11,1,0,2.0,38
16,1,7,0.13333333333333333,177
15,1,7,0.13333333333333333,177
11,1,0,2.0,41
1,1,0,2.0,0
21,1,7,0.13333333333333333,183
3,1,0,2.0,10
4,1,0,2.0,15
5,1,0,2.0,17
12,1,0,2.0,47
25,1,7,0.13333333333333333,218
24,1,7,0.13333333333333333,218
19,1,7,0.13333333333333333,424
13,1,0,2.0,53
16,1,7,0.13333333333333333,189
10,1,0,2.0,26
2,1,0,2.0,2
21,1,7,0.13333333333333333,195
23,1,7,0.13333333333333333,218
1,1,0,2.0,0
1,1,0,2.0,0
18,1,7,0.13333333333333333,192
17,1,7,0.13333333333333333,190
8,1,0,2.0,19
15,1,7,0.13333333333333333,188
11,1,0,2.0,30
12,1,0,2.0,35
13,1,0,2.0,38
15,1,0,2.0,51
16,1,0,2.0,60
14,1,0,2.0,41
15,1,0,2.0,43
5,1,0,2.0,12
20,1,7,0.13333333333333333,182
14,1,0,2.0,61
15,1,0,2.0,64
16,1,0,2.0,65
17,1,0,2.0,66
1,1,0,2.0,0
2,1,0,2.0,3
3,1,0,2.0,6
4,1,0,2.0,9
6,1,0,2.0,15
7,1,0,2.0,16
2,1,0,2.0,1
1,1,0,2.0,0
19,1,7,0.13333333333333333,337
25,1,7,0.13333333333333333,229
15,1,0,2.0,46
19,2,15,0.13333333333333333,415
19,2,5,0.4,164
15,2,5,0.4,224
17,2,7,0.26666666666666666,293
18,2,7,0.26666666666666666,294
19,2,7,0.26666666666666666,299
20,2,7,0.26666666666666666,302
21,2,7,0.26666666666666666,304
22,2,7,0.26666666666666666,304
13,2,5,0.4,215
14,2,5,0.4,220
22,2,7,0.26666666666666666,240
20,2,5,0.4,165
17,2,10,0.2,378
21,2,7,0.26666666666666666,239
19,2,10,0.2,515
16,2,7,0.26666666666666666,331
17,2,7,0.26666666666666666,332
22,2,5,0.4,168
14,2,10,0.2,289
15,2,10,0.2,300
21,2,5,0.4,167
16,2,5,0.4,158
12,2,5,0.4,155
18,2,5,0.4,187
17,2,5,0.4,186
13,2,5,0.4,190
12,2,5,0.4,188
10,2,5,0.4,135
10,2,5,0.4,170
13,2,5,0.4,130
12,2,5,0.4,125
11,2,5,0.4,119
10,2,5,0.4,108
18,2,5,0.4,313
17,2,5,0.4,309
16,2,5,0.4,308
13,2,5,0.4,155
18,2,10,0.2,319
17,2,10,0.2,318
16,2,10,0.2,303
16,2,5,0.4,191
19,2,5,0.4,751
18,2,5,0.4,751
17,2,5,0.4,751
16,2,5,0.4,746
21,2,7,0.26666666666666666,224
20,2,7,0.26666666666666666,222
19,2,7,0.26666666666666666,221
24,2,7,0.26666666666666666,271
23,2,7,0.26666666666666666,271
20,2,5,0.4,193
20,2,5,0.4,361
10,2,15,0.06666666666666667,415
24,2,5,0.4,257
23,2,5,0.4,257
22,2,5,0.4,257
21,2,5,0.4,256
20,2,5,0.4,251
19,2,5,0.4,245
18,2,5,0.4,240
17,2,5,0.4,238
16,2,5,0.4,235
15,2,5,0.4,235
22,2,5,0.4,194
21,2,5,0.4,194
22,2,7,0.26666666666666666,271
19,2,5,0.4,191
11,2,5,0.4,152
22,2,5,0.4,279
21,2,5,0.4,279
20,2,5,0.4,277
19,2,5,0.4,275
18,2,5,0.4,271
17,2,5,0.4,270
16,2,5,0.4,265
15,2,5,0.4,261
14,2,5,0.4,259
11,2,5,0.4,138
14,2,5,0.4,156
19,2,10,0.2,347
20,2,5,0.4,290
19,2,5,0.4,290
18,2,5,0.4,289
17,2,5,0.4,289
16,2,5,0.4,286
15,2,5,0.4,284
18,2,7,0.26666666666666666,335
12,2,10,0.2,151
11,2,10,0.2,150
10,2,10,0.2,148
19,2,10,0.2,323
19,2,10,0.2,443
18,2,10,0.2,435
17,2,10,0.2,430
16,2,10,0.2,403
19,2,5,0.4,262
18,2,5,0.4,261
17,2,5,0.4,259
16,2,5,0.4,257
15,2,7,0.26666666666666666,260
14,2,7,0.26666666666666666,258
20,2,7,0.26666666666666666,237
18,2,10,0.2,261
19,2,7,0.26666666666666666,234
20,2,5,0.4,232
19,2,5,0.4,230
18,2,5,0.4,227
17,2,5,0.4,226
15,2,10,0.2,151
20,2,10,0.2,489
19,2,10,0.2,489
18,2,10,0.2,483
19,2,10,0.2,403
15,2,5,0.4,145
14,2,5,0.4,137
19,2,10,0.2,319
19,2,7,0.26666666666666666,261
18,2,7,0.26666666666666666,254
17,2,7,0.26666666666666666,252
16,2,7,0.26666666666666666,247
15,2,7,0.26666666666666666,246
22,2,5,0.4,391
16,2,10,0.2,151
16,2,5,0.4,226
14,2,10,0.2,151
13,2,10,0.2,151
22,2,7,0.26666666666666666,226
22,2,7,0.26666666666666666,278
21,2,7,0.26666666666666666,278
20,2,7,0.26666666666666666,277
19,2,7,0.26666666666666666,275
18,2,7,0.26666666666666666,271
17,2,7,0.26666666666666666,269
16,2,7,0.26666666666666666,264
21,2,7,0.26666666666666666,270
20,2,7,0.26666666666666666,267
17,2,10,0.2,410
21,2,5,0.4,420
7,2,2,0.8,67
19,2,15,0.13333333333333333,501
18,2,15,0.13333333333333333,497
24,2,5,0.4,430
11,2,7,0.26666666666666666,179
12,2,7,0.26666666666666666,183
13,2,7,0.26666666666666666,185
14,2,7,0.26666666666666666,186
22,2,7,0.26666666666666666,217
16,2,7,0.26666666666666666,331
19,2,15,0.13333333333333333,329
17,2,7,0.26666666666666666,332
18,2,7,0.26666666666666666,336
23,2,5,0.4,428
22,2,5,0.4,425
6,2,2,0.8,60
19,2,15,0.13333333333333333,576
17,2,7,0.26666666666666666,292
18,2,7,0.26666666666666666,293
19,2,7,0.26666666666666666,298
20,2,7,0.26666666666666666,301
21,2,7,0.26666666666666666,303
22,2,7,0.26666666666666666,303
14,2,7,0.26666666666666666,281
15,2,7,0.26666666666666666,283
16,2,7,0.26666666666666666,287
8,2,2,0.8,61
15,2,7,0.26666666666666666,249
16,2,7,0.26666666666666666,250
17,2,7,0.26666666666666666,254
18,2,7,0.26666666666666666,258
20,2,7,0.26666666666666666,221
9,2,2,0.8,105
10,2,2,0.8,108
11,2,2,0.8,111
12,2,2,0.8,111
18,2,7,0.26666666666666666,209
20,2,5,0.4,420
19,2,5,0.4,407
17,2,7,0.26666666666666666,208
11,2,2,0.8,90
17,2,15,0.13333333333333333,458
16,2,15,0.13333333333333333,450
12,2,2,0.8,95
13,2,2,0.8,99
4,2,2,0.8,34
19,2,7,0.26666666666666666,218
19,2,15,0.13333333333333333,478
21,2,7,0.26666666666666666,224
22,2,7,0.26666666666666666,227
16,2,7,0.26666666666666666,167
19,2,5,0.4,416
18,2,5,0.4,403
23,2,5,0.4,431
22,2,5,0.4,427
7,2,2,0.8,126
23,2,5,0.4,433
22,2,5,0.4,430
4,2,2,0.8,45
5,2,2,0.8,52
17,2,7,0.26666666666666666,211
18,2,7,0.26666666666666666,212
21,2,5,0.4,353
19,2,15,0.13333333333333333,491
18,2,15,0.13333333333333333,485
21,2,5,0.4,240
22,2,5,0.4,247
23,2,5,0.4,253
24,2,5,0.4,256
19,2,15,0.13333333333333333,568
21,2,5,0.4,383
19,2,5,0.4,338
20,2,5,0.4,346
21,2,5,0.4,359
20,2,5,0.4,372
17,2,15,0.13333333333333333,464
16,2,15,0.13333333333333333,458
20,2,5,0.4,341
19,2,15,0.13333333333333333,310
19,2,15,0.13333333333333333,541
22,2,5,0.4,490
21,2,5,0.4,479
20,2,5,0.4,469
19,2,5,0.4,351
20,2,5,0.4,340
21,2,5,0.4,342
20,2,5,0.4,329
19,2,15,0.13333333333333333,480
18,2,15,0.13333333333333333,473
17,2,15,0.13333333333333333,468
21,2,5,0.4,353
22,2,5,0.4,365
19,2,15,0.13333333333333333,433
21,2,5,0.4,372
12,2,7,0.26666666666666666,172
18,2,15,0.13333333333333333,472
17,2,15,0.13333333333333333,468
21,2,5,0.4,286
19,2,7,0.26666666666666666,264
20,2,7,0.26666666666666666,272
21,2,7,0.26666666666666666,277
22,2,5,0.4,393
22,2,7,0.26666666666666666,278
23,2,7,0.26666666666666666,279
24,2,7,0.26666666666666666,279
18,2,7,0.26666666666666666,422
19,2,7,0.26666666666666666,211
20,2,7,0.26666666666666666,214
21,2,7,0.26666666666666666,216
11,2,7,0.26666666666666666,169
8,2,2,0.8,101
13,2,7,0.26666666666666666,172
14,2,7,0.26666666666666666,175
21,2,5,0.4,390
17,2,15,0.13333333333333333,456
16,2,15,0.13333333333333333,448
16,2,15,0.13333333333333333,431
17,2,15,0.13333333333333333,439
20,2,5,0.4,277
16,2,7,0.26666666666666666,168
17,2,7,0.26666666666666666,420
20,2,5,0.4,320
21,2,5,0.4,331
18,2,15,0.13333333333333333,494
19,2,15,0.13333333333333333,500
11,2,7,0.26666666666666666,175
17,2,10,0.2,516
8,2,2,0.8,25
9,2,2,0.8,31
11,2,2,0.8,43
12,2,2,0.8,51
13,2,2,0.8,56
14,2,2,0.8,64
15,2,2,0.8,70
16,2,2,0.8,74
17,2,2,0.8,76
18,2,2,0.8,77
19,2,2,0.8,79
20,2,2,0.8,81
21,2,2,0.8,83
22,2,2,0.8,85
15,2,5,0.4,232
19,2,15,0.13333333333333333,333
12,2,7,0.26666666666666666,180
13,2,7,0.26666666666666666,181
14,2,7,0.26666666666666666,183
6,2,2,0.8,36
7,2,2,0.8,40
8,2,2,0.8,47
11,2,2,0.8,75
12,2,2,0.8,82
13,2,2,0.8,96
14,2,2,0.8,100
20,2,5,0.4,407
19,2,5,0.4,393
25,2,5,0.4,289
22,2,5,0.4,268
15,2,7,0.26666666666666666,283
17,2,5,0.4,161
16,2,5,0.4,158
24,2,7,0.26666666666666666,269
19,2,10,0.2,223
14,2,7,0.26666666666666666,281
20,2,7,0.26666666666666666,262
19,2,7,0.26666666666666666,255
18,2,7,0.26666666666666666,250
17,2,10,0.2,338
17,2,10,0.2,447
16,2,10,0.2,443
13,2,10,0.2,168
12,2,10,0.2,162
17,2,10,0.2,456
16,2,7,0.26666666666666666,287
21,2,5,0.4,257
17,2,7,0.26666666666666666,246
16,2,7,0.26666666666666666,241
15,2,7,0.26666666666666666,240
19,2,5,0.4,206
18,2,5,0.4,203
17,2,5,0.4,203
16,2,5,0.4,201
15,2,5,0.4,201
14,2,5,0.4,200
13,2,5,0.4,197
12,2,5,0.4,194
23,2,7,0.26666666666666666,269
22,2,7,0.26666666666666666,268
21,2,7,0.26666666666666666,267
9,2,2,0.8,85
22,2,7,0.26666666666666666,288
24,2,5,0.4,407
23,2,5,0.4,405
22,2,5,0.4,400
21,2,5,0.4,392
14,2,7,0.26666666666666666,268
15,2,7,0.26666666666666666,271
16,2,7,0.26666666666666666,275
17,2,7,0.26666666666666666,281
18,2,7,0.26666666666666666,282
19,2,7,0.26666666666666666,285
20,2,7,0.26666666666666666,287
21,2,7,0.26666666666666666,288
18,2,2,0.8,135
8,2,2,0.8,82
17,2,2,0.8,132
15,2,7,0.26666666666666666,254
19,2,15,0.13333333333333333,477
18,2,15,0.13333333333333333,471
17,2,15,0.13333333333333333,466
16,2,7,0.26666666666666666,254
17,2,7,0.26666666666666666,260
18,2,7,0.26666666666666666,262
19,2,7,0.26666666666666666,266
20,2,7,0.26666666666666666,270
21,2,7,0.26666666666666666,274
18,2,15,0.13333333333333333,509
22,2,7,0.26666666666666666,275
23,2,7,0.26666666666666666,275
24,2,7,0.26666666666666666,275
7,2,2,0.8,89
23,2,5,0.4,277
16,2,7,0.26666666666666666,169
8,2,2,0.8,75
9,2,2,0.8,88
19,2,15,0.13333333333333333,555
10,2,2,0.8,95
11,2,2,0.8,99
12,2,2,0.8,101
13,2,2,0.8,104
14,2,2,0.8,106
16,2,7,0.26666666666666666,279
17,2,7,0.26666666666666666,282
18,2,7,0.26666666666666666,283
19,2,7,0.26666666666666666,284
10,2,2,0.8,94
24,2,5,0.4,284
18,2,5,0.4,163
11,2,2,0.8,102
12,2,2,0.8,108
13,2,2,0.8,112
14,2,2,0.8,116
15,2,2,0.8,122
16,2,2,0.8,128
23,2,5,0.4,386
22,2,5,0.4,384
21,2,5,0.4,379
20,2,5,0.4,371
19,2,5,0.4,356
18,2,5,0.4,350
17,2,5,0.4,342
19,2,15,0.13333333333333333,515
18,3,5,0.6,392
19,3,5,0.6,399
20,3,5,0.6,411
21,3,5,0.6,423
16,3,5,0.6,385
10,3,7,0.4,168
11,3,2,1.2,126
5,3,2,1.2,33
10,3,2,1.2,63
13,3,5,0.6,232
14,3,5,0.6,232
12,3,5,0.6,232
13,3,5,0.6,238
14,3,5,0.6,245
15,3,5,0.6,253
10,3,5,0.6,72
18,3,15,0.2,328
9,3,5,0.6,114
10,3,5,0.6,126
11,3,5,0.6,204
12,3,5,0.6,219
8,3,2,1.2,98
12,3,7,0.4,150
13,3,7,0.4,154
14,3,7,0.4,162
15,3,7,0.4,165
6,3,2,1.2,51
7,3,2,1.2,69
9,3,2,1.2,112
10,3,15,0.06666666666666667,415
7,3,2,1.2,23
6,3,2,1.2,21
20,3,5,0.6,376
16,3,15,0.2,495
17,3,15,0.2,506
14,3,7,0.4,272
10,3,5,0.6,147
14,3,5,0.6,189
17,3,5,0.6,390
18,3,5,0.6,400
16,3,15,0.2,549
17,3,15,0.2,557
18,3,15,0.2,572
17,3,5,0.6,380
18,3,5,0.6,389
19,3,5,0.6,398
20,3,5,0.6,413
11,3,7,0.4,148
18,3,15,0.2,548
17,3,15,0.2,466
18,3,15,0.2,468
19,3,15,0.2,474
11,3,7,0.4,257
12,3,7,0.4,259
13,3,7,0.4,264
7,3,2,1.2,78
9,3,5,0.6,132
9,3,2,1.2,79
16,3,5,0.6,234
17,3,5,0.6,243
18,3,5,0.6,253
19,3,5,0.6,267
18,3,5,0.6,362
19,3,5,0.6,369
11,3,5,0.6,137
12,3,5,0.6,139
13,3,5,0.6,143
14,3,5,0.6,151
15,3,7,0.4,276
9,3,7,0.4,229
10,3,7,0.4,246
19,3,5,0.6,371
20,3,5,0.6,384
15,3,5,0.6,320
16,3,5,0.6,331
16,3,5,0.6,207
17,3,5,0.6,217
18,3,5,0.6,226
19,3,5,0.6,237
17,3,15,0.2,533
15,3,5,0.6,169
16,3,5,0.6,175
11,3,7,0.4,215
12,3,7,0.4,234
13,3,7,0.4,247
9,3,5,0.6,225
10,3,5,0.6,241
11,3,5,0.6,250
4,3,2,1.2,52
14,3,7,0.4,250
5,3,2,1.2,64
6,3,2,1.2,77
6,3,2,1.2,65
7,3,2,1.2,67
12,3,5,0.6,252
13,3,5,0.6,256
15,3,7,0.4,200
16,3,7,0.4,204
8,3,2,1.2,73
9,3,2,1.2,80
10,3,2,1.2,85
18,3,15,0.2,310
17,3,5,0.6,374
18,3,5,0.6,383
18,3,15,0.2,333
6,3,5,0.6,148
7,3,5,0.6,162
8,3,5,0.6,167
9,3,5,0.6,182
20,3,5,0.6,249
16,3,15,0.2,525
14,3,5,0.6,159
9,3,5,0.6,166
6,3,5,0.6,106
7,3,5,0.6,136
8,3,5,0.6,151
9,3,5,0.6,165
10,3,5,0.6,175
11,3,5,0.6,181
12,3,5,0.6,180
13,3,5,0.6,180
14,3,5,0.6,182
15,3,5,0.6,182
16,3,5,0.6,184
15,3,5,0.6,154
12,3,7,0.4,197
13,3,7,0.4,198
14,3,7,0.4,200
13,3,5,0.6,296
14,3,5,0.6,306
15,3,5,0.6,306
10,3,5,0.6,194
11,3,5,0.6,206
12,3,5,0.6,221
13,3,5,0.6,228
14,3,5,0.6,231
7,3,5,0.6,140
8,3,5,0.6,158
9,3,5,0.6,177
15,3,5,0.6,280
16,3,5,0.6,289
17,3,5,0.6,299
7,3,5,0.6,144
8,3,5,0.6,158
10,3,5,0.6,153
11,3,5,0.6,164
12,3,5,0.6,174
13,3,5,0.6,179
3,3,2,1.2,25
11,3,7,0.4,158
12,3,7,0.4,172
13,3,7,0.4,177
14,3,7,0.4,187
15,3,7,0.4,199
16,3,7,0.4,208
17,3,7,0.4,212
18,3,7,0.4,213
6,3,2,1.2,121
11,3,5,0.6,268
12,3,5,0.6,283
15,3,5,0.6,186
15,3,10,0.3,295
5,3,5,0.6,81
6,3,5,0.6,103
7,3,5,0.6,113
8,3,5,0.6,125
9,3,5,0.6,137
16,3,15,0.2,471
17,3,15,0.2,482
10,3,5,0.6,187
11,3,5,0.6,192
11,3,7,0.4,207
12,3,7,0.4,222
13,3,7,0.4,233
14,3,7,0.4,235
16,3,5,0.6,317
9,3,7,0.4,132
10,3,7,0.4,145
14,3,7,0.4,190
15,3,7,0.4,201
16,3,7,0.4,210
17,3,7,0.4,214
18,3,7,0.4,215
16,3,15,0.2,544
17,3,15,0.2,550
18,3,15,0.2,564
18,3,5,0.6,357
19,3,5,0.6,366
18,3,5,0.6,452
19,3,5,0.6,462
15,3,5,0.6,739
14,3,5,0.6,182
14,3,5,0.6,156
15,3,5,0.6,158
17,3,15,0.2,493
18,3,15,0.2,494
19,3,15,0.2,498
15,3,7,0.4,163
5,3,2,1.2,42
6,3,2,1.2,47
13,3,7,0.4,180
16,3,10,0.3,469
17,3,10,0.3,480
18,3,5,0.6,313
19,3,5,0.6,321
9,3,7,0.4,239
19,3,5,0.6,334
18,3,5,0.6,344
18,3,15,0.2,535
12,3,5,0.6,210
9,3,7,0.4,131
10,3,7,0.4,147
11,3,7,0.4,161
12,3,7,0.4,173
11,3,7,0.4,142
12,3,7,0.4,143
13,3,7,0.4,149
14,3,7,0.4,158
8,3,10,0.3,134
9,3,10,0.3,148
10,3,10,0.3,154
11,3,10,0.3,157
14,3,10,0.3,421
15,3,10,0.3,432
14,3,7,0.4,324
15,3,7,0.4,326
7,3,2,1.2,53
8,3,2,1.2,59
9,3,2,1.2,63
10,3,7,0.4,174
8,3,5,0.6,477
9,3,5,0.6,485
10,3,5,0.6,491
11,3,5,0.6,497
18,3,5,0.6,324
17,3,5,0.6,317
18,3,5,0.6,329
19,3,5,0.6,341
16,3,15,0.2,516
17,3,15,0.2,523
9,3,7,0.4,140
10,3,7,0.4,157
13,3,7,0.4,240
14,3,7,0.4,240
13,3,2,1.2,130
11,3,7,0.4,284
12,3,7,0.4,300
16,3,10,0.3,374
10,3,7,0.4,258
11,3,7,0.4,271
12,3,7,0.4,274
13,3,7,0.4,279
18,3,10,0.3,223
16,3,15,0.2,479
17,3,15,0.2,491
13,3,7,0.4,313
12,3,7,0.4,182
13,3,7,0.4,190
14,3,7,0.4,201
15,3,7,0.4,215
16,3,7,0.4,224
17,3,7,0.4,226
18,3,7,0.4,227
15,3,5,0.6,189
16,3,5,0.6,195
17,3,5,0.6,204
18,3,5,0.6,211
19,3,5,0.6,219
20,3,5,0.6,232
17,3,5,0.6,320
18,3,5,0.6,330
13,3,10,0.3,281
9,3,7,0.4,241
10,3,7,0.4,256
11,3,7,0.4,267
12,3,7,0.4,272
13,3,7,0.4,277
17,3,10,0.3,426
18,3,10,0.3,428
19,3,10,0.3,432
12,3,7,0.4,250
18,3,5,0.6,366
19,3,5,0.6,380
20,3,5,0.6,386
21,3,5,0.6,389
